MKT_UNIQUE_CARRIER,AIRLINE,AIRPORT_x,CITY_x,ORIGIN_STATE_NM,LATITUDE_x,LONGITUDE_x,DEP_DELAY
WN,Southwest Airlines Co.,Port Columbus International Airport,Columbus,Ohio,39.99799,-82.89188,8.944015444015443
WN,Southwest Airlines Co.,Portland International Airport,Portland,Oregon,45.58872,-122.5975,5.329221279876639
WN,Southwest Airlines Co.,Portland International Jetport,Portland,Maine,43.64617,-70.30875,10.601694915254237
WN,Southwest Airlines Co.,Raleigh-Durham International Airport,Raleigh,North Carolina,35.87764,-78.78747,9.52376137512639
WN,Southwest Airlines Co.,Reno/Tahoe International Airport,Reno,Nevada,39.49858,-119.76806,4.4287690179806365
WN,Southwest Airlines Co.,Richmond International Airport,Richmond,Virginia,37.50517,-77.31967,7.659090909090909
WN,Southwest Airlines Co.,Rick Husband Amarillo International Airport,Amarillo,Texas,35.21937,-101.70593000000001,4.732876712328767
WN,Southwest Airlines Co.,Ronald Reagan Washington National Airport,Arlington,Virginia,38.85208,-77.03772,14.859701492537313
WN,Southwest Airlines Co.,Sacramento International Airport,Sacramento,California,38.69542,-121.59076999999999,3.573879142300195
WN,Southwest Airlines Co.,Salt Lake City International Airport,Salt Lake City,Utah,40.78839,-111.97776999999999,7.076843198338525
WN,Southwest Airlines Co.,San Antonio International Airport,San Antonio,Texas,29.533690000000004,-98.46978,9.072739632902787
WN,Southwest Airlines Co.,San Diego International Airport (Lindbergh Field),San Diego,California,32.73356,-117.18966,6.472206625491297
WN,Southwest Airlines Co.,San Francisco International Airport,San Francisco,California,37.619,-122.37483999999999,7.302185380557649
WN,Southwest Airlines Co.,Seattle-Tacoma International Airport,Seattle,Washington,47.44898,-122.30931000000001,10.394122731201383
WN,Southwest Airlines Co.,Southwest Florida International Airport,Ft. Myers,Florida,26.536170000000002,-81.75516999999999,8.783333333333333
WN,Southwest Airlines Co.,Spokane International Airport,Spokane,Washington,47.619859999999996,-117.53383999999998,1.3569482288828338
WN,Southwest Airlines Co.,St. Louis International Airport at Lambert Field,St Louis,Missouri,38.747690000000006,-90.35999,14.252709640616088
WN,Southwest Airlines Co.,Tampa International Airport,Tampa,Florida,27.97547,-82.53325,14.069438491213031
WN,Southwest Airlines Co.,Theodore Francis Green State Airport,Providence,Rhode Island,41.724,-71.42822,11.147727272727273
WN,Southwest Airlines Co.,Tucson International Airport,Tucson,Arizona,32.11608,-110.94103,4.888252148997134
WN,Southwest Airlines Co.,Tulsa International Airport,Tulsa,Oklahoma,36.198370000000004,-95.88824,3.667525773195876
WN,Southwest Airlines Co.,Valley International Airport,Harlingen,Texas,26.228509999999996,-97.65439,5.690058479532164
WN,Southwest Airlines Co.,Washington Dulles International Airport,Chantilly,Virginia,38.94453,-77.45581,10.824324324324325
WN,Southwest Airlines Co.,Wichita Dwight D. Eisenhower National Airport (Wichita Mid-Continent Airport),Wichita,Kansas,37.64996,-97.43305,5.110169491525424
WN,Southwest Airlines Co.,Will Rogers World Airport,Oklahoma City,Oklahoma,35.39309,-97.60073,7.078809106830122
WN,Southwest Airlines Co.,William P. Hobby Airport,Houston,Texas,29.64542,-95.27889,13.396624472573839
